,Film,Year,Location,latitude,longitude
876,"12 steden, 13 ongelukken",1990,"Bergen, Noord-Holland, Netherlands",52.6702278,4.7011616
877,"12 steden, 13 ongelukken",1990,"Lage Vuursche, Utrecht, Netherlands",52.1792921,5.2223981
878,"12 steden, 13 ongelukken",1990,"Westerwolde, Groningen, Netherlands",52.999464450000005,7.140458870093776
879,"12 steden, 13 ongelukken",1990,"Bruinisse, Zeeland, Netherlands",51.6601211,4.0937229
880,"12 steden, 13 ongelukken",1990,"Bennebroek, Noord-Holland, Netherlands",52.322419,4.5937366
881,"12 steden, 13 ongelukken",1990,"Oegstgeest, Zuid-Holland, Netherlands",52.1833669,4.472129402976295
882,120 Seconds,2015,"Los Angeles, California, USA",34.0536909,-118.242766
883,120 Seconds,2015,"Hollywood Roosevelt Hotel - 7000 Hollywood Blvd., Hollywood, Los Angeles, California, USA",34.100968050000006,-118.34181478202902
884,120 Seconds,2015,"Los Angeles, California, USA",34.0536909,-118.242766
885,120 Seconds,2015,"Los Angeles, California, USA",34.0536909,-118.242766
886,120 Seconds,2015,"Austin, Texas, USA",30.2711286,-97.7436995
887,120 Seconds,2015,"Madison Square Garden, New York City, New York, USA",40.7505129,-73.99351594545152
888,120 Seconds,2015,"Austin, Texas, USA",30.2711286,-97.7436995
889,120 Seconds,2015,"Hollywood, California, USA",34.0980031,-118.329523
890,120 Seconds,2015,"Los Angeles, California, USA",34.0536909,-118.242766
891,120 Seconds,2015,"Bootleg Theater - 2220 Beverly Boulevard, Westlake, Los Angeles, California, USA",34.0672037,-118.2721626208771
892,12:07,2016,"5101 W. Century Blvd, Inglewood, California, USA",33.94597705,-118.36717676392584
893,12th IAAF World Championships in Athletics Berlin 2009,2009,"Olympiastadion, Charlottenburg, Berlin, Germany",52.5145846,13.239814417756278
894,13 East,1989,"Hollywood, Los Angeles, California, USA",34.0980031,-118.329523
895,13 East,1989,"Irving, Texas, USA",32.8295183,-96.9442177
896,13 News This Morning,2009,"Topeka, Kansas, USA",39.049011,-95.677556
897,13 Reasons Why,2017,"Mare Island, Vallejo, California, USA",38.0954755,-122.2724704
898,13 Reasons Why,2017,"Corte Madera, California, USA",37.9254806,-122.527475
899,13 Reasons Why,2017,"Larkspur, California, USA",37.9340915,-122.5352539
900,13 Reasons Why,2017,"Mount Diablo, California, USA",37.8816585,-121.9142611
901,13 Reasons Why,2017,"415 Virginia Street, Vallejo, California, USA",38.102009025423726,-122.2552046440678
902,13 Reasons Why,2017,"333 Georgia Street, Vallejo, California, USA",38.101049775510205,-122.25770985714286
903,13 Reasons Why,2017,"419 Georgia Street, Vallejo, California, USA",38.10103169387755,-122.25623224489796
904,13 Reasons Why,2017,"231 Bayview Street, San Rafael, California, USA",37.96767344777568,-122.5336500315784
905,13 Reasons Why,2017,"Belvedere, California, USA",37.8663951,-122.462699
906,13 Reasons Why,2017,"Crockett, California, USA",38.036666,-122.20531126326466
907,13 Reasons Why,2017,"Martinez, California, USA",38.0138934,-122.1338674
908,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
909,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
910,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
911,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
912,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
913,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
914,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
915,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
916,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
917,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
918,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
919,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
920,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
921,13 Reasons Why,2017,"Mare Island, Vallejo, California, USA",38.0954755,-122.2724704
922,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
923,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
924,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
925,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
926,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
927,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
928,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
929,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
930,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
931,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
932,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
933,13 Reasons Why,2017,"San Rafael, California, USA",37.9735346,-122.5310874
934,13 Reasons Why,2017,"Analy High School, Sebastopol, California US",38.407358,-122.82468501356
935,13 Steps Down,2012,"Notting Hill, London, England, UK",51.5109995,-0.2055267
936,13 Steps Down,2012,Ireland,52.865196,-7.9794599
937,13 Steps Down,2012,"England, UK",52.5310214,-1.2649062
938,13 Steps Down,2012,"England, UK",52.5310214,-1.2649062
939,13 Stories TV Originals,2016,"Los Angeles, California, USA",34.0536909,-118.242766
940,13 maravillas,2007,Mexico,23.6585116,-102.0077097
941,13 x 13,1987,"El Molino, Barcelona, Catalonia, Spain",41.3745513,2.1672449
942,138 Escape,2017,"Mynydd Isa, Flintshire, Wales, UK",53.1677268,-3.1121717
943,138 Escape,2017,"Sychdyn, Flintshire, Wales, UK",53.1883306,-3.1351322
944,138 Escape,2017,"Liverpool, England, UK",53.4071991,-2.99168
945,138 Escape,2017,"Manchester, England, UK",53.4794892,-2.2451148
946,13: Fear Is Real,2009,"Louisiana, USA",30.8703881,-92.007126
947,13WHAM News This Morning,2006,"Rochester, New York, USA",43.157285,-77.615214
948,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
949,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
950,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
951,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
952,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
953,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
954,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
955,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
956,13mil,2015,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
957,14 Keys,2016,"Sudbury, Ontario, Canada",46.49272,-80.991211
958,1491: The Untold Story of the Americas Before Columbus,2017,"Victoria, British Columbia, Canada",48.4283182,-123.3649533
959,1491: The Untold Story of the Americas Before Columbus,2017,"Kamloops, British Columbia, Canada",50.6758269,-120.339415
960,1491: The Untold Story of the Americas Before Columbus,2017,Peru,-6.8699697,-75.0458515
961,15 Films About Madonna,2006,"Havana, Cuba",23.135305,-82.3589631
962,15 Films About Madonna,2006,"New York, USA",40.7127281,-74.0060152
963,15 Films About Madonna,2006,South Africa,-28.8166236,24.991639
964,15 Films About Madonna,2006,"Tokyo, Japan",35.6828387,139.7594549
965,15 minutos de fama,2014,"Montréal, Québec, Canada",45.5031824,-73.5698065
966,15 minutos de fama,2014,"New York City, New York, USA",40.7127281,-74.0060152
967,15/Love,2004,"Saint-Césaire, Québec, Canada",45.4100995,-73.0040509
968,15th FINA World Championships Barcelona 2013,2013,"Passeig Olímpic, 5-7 08038 Barcelona",41.3608421,2.1521174
969,16 Kids and Counting,2013,"Morecambe, Lancashire, England, UK",54.0721085,-2.8650938
970,16 Miljoen Rechters,2006,"Amsterdam, The Netherlands",52.3727598,4.8936041
971,16 Miljoen Rechters,2006,"Hilversum, Noord-Holland, Netherlands",52.23158695,5.173493602392345
972,16 and Awesome,2016,"Los Angeles, California, USA",34.0536909,-118.242766
973,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Berlin, Germany",52.5170365,13.3888599
974,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Bremen, Germany",53.0758196,8.8071646
975,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Hamburg, Germany",53.550341,10.000654
976,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Walsrode, Lower Saxony, Germany",52.8625395,9.5883023
977,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Cologne, North Rhine-Westphalia, Germany",50.938361,6.959974
978,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Leidingen, Wallerfangen, Saarland, Germany",49.3086764,6.6109318
979,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Quedlinburg, Saxony-Anhalt, Germany",51.7855428,11.1519933
980,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Freiberg, Saxony, Germany",50.9169415,13.3428889
981,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Dithmarschen, Schleswig-Holstein, Germany",54.1331231,9.0799113
982,16 x Deutschland - Menschen - Orte - Geschichten,2013,"Weimar, Thuringia, Germany",50.9810486,11.3296637
983,16+,2005,"Laeken, Belgium",50.883392,4.3487134
984,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
985,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
986,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
987,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
988,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
989,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
990,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
991,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
992,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
993,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
994,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
995,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
996,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
997,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
998,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
999,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
1000,17 - o poveste despre destin,2008,"Bucharest, Romania",44.4361414,26.1027202
1001,17 - o poveste despre destin,2008,Romania,45.9852129,24.6859225
1002,1788... et demi,2010,"Asnières-sur-Oise, Val d'Oise, France",49.1339089,2.3541273
1003,18 Wheels of Justice,2000,"San Diego, California, USA",32.7174202,-117.1627728
1004,18 i +,2006,"Barcelona, Catalonia, Spain",41.3828939,2.1774322
1005,18 to Life,2010,"Montréal, Québec, Canada",45.5031824,-73.5698065
1006,18.0,2012,"Seville, Seville, Andalucía, Spain",37.3886303,-5.9953403
1007,180 Days: A Year Inside an American High School,2013,"Washington, District of Columbia, USA",38.8950368,-77.0365427
1008,180 Degree,2011,"Tirana, Albania",41.3281482,19.8184435
1009,180°,2005,"Sant Joan Despí, Barcelona, Catalonia, Spain",41.3667951,2.0570346
1010,1810,2009,"Pirque, Chile",-33.6348808,-70.5729961
1011,1812: El mar de la libertad,2006,Argentina,-34.9964963,-64.9672817
1012,1812: El mar de la libertad,2006,Brazil,-10.3333333,-53.2
1013,1812: El mar de la libertad,2006,Chile,-31.7613365,-71.3187697
1014,1812: El mar de la libertad,2006,Colombia,4.099917,-72.9088133
1015,1812: El mar de la libertad,2006,Ecuador,-1.3397668,-79.3666965
1016,1812: El mar de la libertad,2006,Greenland,77.6192349,-42.8125967
1017,1812: El mar de la libertad,2006,Italy,42.6384261,12.674297
1018,1812: El mar de la libertad,2006,Mexico,23.6585116,-102.0077097
1019,1812: El mar de la libertad,2006,Russia,64.6863136,97.7453061
1020,1812: El mar de la libertad,2006,Spain,39.3260685,-4.8379791
1021,1863,2013,"Fairmont, West Virginia, USA",39.4850848,-80.1425781
1022,1863,2013,"Fairmont, West Virginia, USA",39.4850848,-80.1425781
1023,1863,2013,"Fairmont, West Virginia, USA",39.4850848,-80.1425781
1024,1864,2014,Czech Republic,49.8167003,15.4749544
1025,1864,2014,"Historiecenter Dybbøl Banke, Sønderborg, Danmark",54.90668465,9.754490001091614
1026,1864,2014,Czech Republic,49.8167003,15.4749544
1027,1864,2014,Czech Republic,49.8167003,15.4749544
1028,1864,2014,Czech Republic,49.8167003,15.4749544
1029,1864,2014,Czech Republic,49.8167003,15.4749544
1030,1864,2014,Czech Republic,49.8167003,15.4749544
1031,1864,2014,Czech Republic,49.8167003,15.4749544
1032,1864,2014,Czech Republic,49.8167003,15.4749544
1033,1864,2014,Czech Republic,49.8167003,15.4749544
1034,18:30,1995,"Berlin, Germany",52.5170365,13.3888599
1035,19-2,2011,"2800 Rue Gilford, Montréal, Québec, Canada",45.5448041,-73.5704073
1036,19-2,2011,"VV Tavernä - 195 Rue de Bellechasse, Rosemont-La Petite-Patrie, Montréal, Québec, Canada",45.5304361,-73.6039338
1037,19-2,2011,"1998 Rue du Chevreuil, Longueuil, Québec, Canada",45.5586234,-73.4605074
1038,19-2,2011,"Montréal, Québec, Canada",45.5031824,-73.5698065
1039,19-2,2011,"Motel Falcon - 6225 Boul Taschereau, Brossard, Québec, Canada",45.4737541,-73.46643081578395
1040,19-2,2011,"École secondaire Monseigneur-Richard - 3000 Boul Gaétan Laberge, Verdun, Montréal, Québec, Canada",45.47023575,-73.56032083433162
1041,19-2,2011,"2200 Avenue Bennett, Maisonneuve, Montréal, Québec, Canada",45.5552919,-73.54152016173553
1042,19-2,2014,"Montréal, Québec, Canada",45.5031824,-73.5698065
1043,19-2,2014,"Montréal, Québec, Canada",45.5031824,-73.5698065
1044,19-2,2014,"Montréal, Québec, Canada",45.5031824,-73.5698065
1045,19.43,2016,"Amiens, Somme, France",49.8941708,2.2956951
1046,19.43,2016,"Creuse, Somme, France",49.8390337,2.1633769
1047,19.43,2016,"Vignacourt, Somme, France",50.0118385,2.1967768
1048,19.43,2016,"Beauvais, Oise, France",49.4300997,2.0823355
1049,19.43,2016,"Sains-en-amiénois, Somme, France",49.8157775,2.3197468
1050,190 North,1999,"Chicago, Illinois, USA",41.8755616,-87.6244212
1051,1915,1982,"Forbes, New South Wales, Australia",-33.378772049999995,147.95343881310146
1052,1915,1982,"Quandialla, New South Wales, Australia",-34.0138469,147.7912128
1053,1916 Seachtar Dearmadta,2013,"Kilmainham Jail, Dublin, County Dublin, Ireland",53.34174585,-6.309578660652412
1054,1916 Seachtar Dearmadta,2013,"Galway, Ireland",53.2744122,-9.0490601
1055,1916 Seachtar na Cásca,2010,"Dublin, County Dublin, Ireland",53.3497645,-6.2602732
1056,1916,2016,India,22.3511148,78.6677428
1057,1916,2016,USA,39.7837304,-100.445882
1058,1916,2016,France,46.603354,1.8883335
1059,1916,2016,Germany,51.0834196,10.4234469
1060,1916,2016,UK,54.7023545,-3.2765753
1061,1916,2016,Belgium,50.6402809,4.6667145
1062,1916,2016,Ireland,52.865196,-7.9794599
1063,1920. Wojna i milosc,2011,"Jaroslaw, Podkarpackie, Poland",50.0399766,22.6573724393374
1064,1920. Wojna i milosc,2011,"Joselewicza, Rzeszów, Podkarpackie, Poland",50.0368831,22.0062951
1065,1920. Wojna i milosc,2011,"Modlin, Nowy Dwór Mazowiecki, Mazowieckie, Poland",52.4439511,20.7049748
1066,1920. Wojna i milosc,2011,"Przesmyk, Rzeszów, Podkarpackie, Poland",50.037171,22.0056335
1067,1920. Wojna i milosc,2011,"Rzeszów, Podkarpackie, Poland",50.013064,22.016143457294312
1068,1920. Wojna i milosc,2011,"Sanok, Podkarpackie, Poland",49.5567406,22.211701678304745
1069,1920. Wojna i milosc,2011,"Swilcza, Podkarpackie, Poland",50.0714236,21.8998941
1070,1920. Wojna i milosc,2011,"Tatarska, Jaroslaw, Podkarpackie, Poland",50.0194951,22.6852292
1071,1920. Wojna i milosc,2011,"Warsaw, Mazowieckie, Poland",52.2319581,21.0067249
1072,1922,1984,South Africa,-28.8166236,24.991639
1073,1945,1983,South Africa,-28.8166236,24.991639
1074,"1945: 12 Städte, 12 Schicksale",2015,"Nijmegen, Gelderland, Netherlands",51.842574850000005,5.838960628748229
1075,"1945: 12 Städte, 12 Schicksale",2015,"Wien, Austria",48.2083537,16.3725042
1076,"1945: 12 Städte, 12 Schicksale",2015,"Rotterdam, Zuid-Holland, Netherlands",51.9244424,4.47775
1077,"1945: 12 Städte, 12 Schicksale",2015,"Amsterdam, Netherlands",52.3727598,4.8936041
1078,"1945: 12 Städte, 12 Schicksale",2015,"Bergen-Belsen, Niedersachsen, Germany",52.7580569,9.9117992
1079,"1945: 12 Städte, 12 Schicksale",2015,"Utrecht, Netherlands",52.080985600000005,5.12768396945229
1080,"1945: 12 Städte, 12 Schicksale",2015,"Prinsengracht 263, Amsterdam, Netherlands",52.3749427,4.8843248
1081,"1945: 12 Städte, 12 Schicksale",2015,"Buchenwald, Weimar, Thuringia, Germany",51.0195868,11.2508336
1082,"1945: 12 Städte, 12 Schicksale",2015,"Lódz, Lódzkie, Poland",51.7728066,19.47849495849145
1083,"1945: 12 Städte, 12 Schicksale",2015,"Augsburg, Bavaria, Germany",48.3668041,10.8986971
1084,"1945: 12 Städte, 12 Schicksale",2015,"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland",50.03890605,19.171298357759905
1085,"1945: 12 Städte, 12 Schicksale",2015,"Buchenwald, Weimar, Thuringia, Germany",51.0195868,11.2508336
1086,"1945: 12 Städte, 12 Schicksale",2015,"Dachau, Bavaria, Germany",48.2592477,11.4354419
1087,"1945: 12 Städte, 12 Schicksale",2015,"Nordhausen, Thuringia, Germany",51.5051574,10.7925317
1088,"1945: 12 Städte, 12 Schicksale",2015,"Dillingen an der Donau, Bavaria, Germany",48.5812547,10.4951425
1089,"1945: 12 Städte, 12 Schicksale",2015,"Lechbrücke, Meitingen, Bavaria, Germany",48.561492400000006,10.870342400397483
1090,"1945: 12 Städte, 12 Schicksale",2015,"Ohrdruf, Thuringia, Germany",50.8270085,10.7319499
1091,"1945: 12 Städte, 12 Schicksale",2015,"Bergen-Belsen, Niedersachsen, Germany",52.7580569,9.9117992
1092,"1945: 12 Städte, 12 Schicksale",2015,"Asbach, Hessen, Germany",49.7768463,8.7687733
1093,"1945: 12 Städte, 12 Schicksale",2015,"Bad Hersfeld, Hessen, Germany",50.8681341,9.7068481
1094,"1945: 12 Städte, 12 Schicksale",2015,"Merseburg, Saxony-Anhalt, Germany",51.3564413,11.996148
1095,"1945: 12 Städte, 12 Schicksale",2015,"Bühl, Baden-Württemberg, Germany",48.6945066,8.134423
1096,"1945: 12 Städte, 12 Schicksale",2015,"Eisenach, Thuringia, Germany",50.9747134,10.3193565
